source,target,segment_count,journey_count,avg_delay_delta,avg_arrival_delay_next,avg_arrival_delay_current,weight,avg_delay_delta_positive
de:08416:10600:0:1,de:08416:10608:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10608:0:1,de:08416:10601:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10601:0:1,de:08416:10602:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10602:0:1,de:08416:10603:0:1,3,3,,,0.0,0.0,
de:08416:10603:0:1,de:08416:10604:0:1,3,3,,,,0.0,
de:08416:10604:0:1,de:08416:10607:0:4,3,3,,,,0.0,
de:08416:10607:0:4,de:08416:10604:0:4,3,3,,,,0.0,
de:08416:10604:0:4,de:08416:10606:0:4,3,3,,,,0.0,
de:08416:10606:0:4,de:08416:10605:0:4,3,3,,,,0.0,
de:08416:10018:0:1,de:08416:10039:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10039:0:1,de:08416:12041:2:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:12041:2:2,de:08416:10057:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10057:0:1,de:08416:10054:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10054:0:4,de:08416:10053:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10053:0:4,de:08416:10052:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10052:0:4,de:08416:10014:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10014:1:4,de:08416:10017:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10017:0:4,de:08416:10508:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10501:0:4,de:08416:11000:14:I,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10039:0:1,de:08416:12041:4:3,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:12041:4:3,de:08416:10041:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10041:0:1,de:08416:10042:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10042:0:1,de:08416:10043:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10920:0:1,de:08416:10921:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10921:0:1,de:08416:10922:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10922:0:1,de:08416:10812:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10813:0:1,de:08416:10808:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10812:0:4,de:08416:10921:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10730:0:1,de:08416:10726:0:4,4,4,,0.0,0.0,0.0,
de:08416:10726:0:4,de:08416:10727:0:4,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10727:0:4,de:08416:10711:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:12101:1:4,de:08416:10716:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10716:0:4,de:08416:10911:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10911:0:4,de:08416:10707:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10707:0:4,de:08416:10700:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10518:0:4,de:08416:11000:13:K,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10101:0:1,de:08416:10102:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10102:0:1,de:08416:10103:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10103:0:4,de:08416:10102:0:4,2,2,,0.0,,0.0,
de:08416:10102:0:4,de:08416:10115:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10115:0:4,de:08416:10101:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10101:0:4,de:08416:10100:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10100:0:4,de:08416:10192:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10700:0:1,de:08416:10707:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10707:0:1,de:08416:10911:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10911:0:1,de:08416:10716:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10716:0:1,de:08416:12101:1:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:12101:1:1,de:08416:10708:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10708:0:1,de:08416:10711:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10711:0:1,de:08416:10730:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:11000:12:D,de:08416:10501:0:3,2,2,,0.0,,0.0,
de:08416:10230:0:1,de:08416:10236:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10236:0:1,de:08416:10237:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10237:0:1,de:08416:10238:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10238:0:1,de:08416:10207:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10626:0:1,de:08416:10623:0:1,2,2,,0.0,,0.0,
de:08416:10623:0:1,de:08416:10625:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10625:0:1,de:08416:10624:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10624:0:1,de:08416:10622:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10622:0:4,de:08416:10619:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10619:0:4,de:08416:10621:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10621:0:4,de:08416:10620:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10620:0:4,de:08416:10518:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:11000:14:J,de:08416:11000:12:D,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10300:0:1,de:08416:10313:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10313:0:1,de:08416:10312:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10312:0:4,de:08416:10331:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10331:0:4,de:08416:10627:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10627:0:4,de:08416:10331:0:1,2,2,,0.0,,0.0,
de:08416:10331:0:1,de:08416:10312:0:2,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10312:0:2,de:08416:10313:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10313:0:4,de:08416:10300:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:11000:12:D,de:08416:10620:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10620:0:1,de:08416:10621:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10621:0:1,de:08416:10619:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10619:0:1,de:08416:10622:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10622:0:1,de:08416:10626:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10501:0:2,de:08416:10610:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10610:0:1,de:08416:10336:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10336:0:1,de:08416:10611:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10611:0:1,de:08416:10334:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10334:0:1,de:08416:10612:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10612:0:1,de:08416:10613:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10613:0:1,de:08416:10331:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10312:0:2,de:08416:10311:0:7,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10311:0:7,de:08416:10303:0:7,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10303:0:7,de:08416:10304:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10245:0:1,de:08416:10239:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10239:0:4,de:08416:10246:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10246:0:1,de:08416:10240:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10243:0:4,de:08416:10230:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10237:0:1,de:08416:10227:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10227:0:1,de:08416:10228:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10811:0:1,de:08416:10820:0:2,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10820:0:2,de:08416:10828:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10828:0:1,de:08416:10823:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10823:0:4,de:08416:10822:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10822:0:4,de:08416:10821:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10614:0:1,de:08416:10615:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10615:0:1,de:08416:10616:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10616:0:1,de:08416:10617:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10617:0:1,de:08416:10618:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10108:0:4,de:08416:10107:0:4,2,2,,9.0,,9.0,
de:08416:10107:0:4,de:08416:10124:1:2,2,2,0.0,9.0,9.0,0.0,0.0
de:08416:10124:1:2,de:08416:10204:0:5,2,2,0.0,9.0,9.0,0.0,0.0
de:08416:11000:14:J,de:08416:11000:14:G,2,2,0.0,9.0,9.0,0.0,0.0
de:08416:11000:14:G,de:08416:10904:0:1,3,3,0.0,6.0,9.0,0.0,0.0
de:08416:10904:0:1,de:08416:13240:0:1,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:13240:0:1,de:08416:13245:0:N,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:13245:0:N,de:08416:3243:0:1,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:3243:0:1,de:08416:3250:0:1,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:3250:0:1,de:08416:3251:0:1,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:3251:0:1,de:08416:1004:1:D,3,3,0.0,6.0,6.0,0.0,0.0
de:08416:1004:1:D,de:08416:3104:0:1,2,2,-1.0,8.0,9.0,-1.0,0.0
de:08416:3104:0:1,de:08416:3247:0:2,2,2,0.0,8.0,8.0,0.0,0.0
de:08416:3247:0:2,de:08416:3248:0:2,2,2,0.0,8.0,8.0,0.0,0.0
de:08416:3248:0:2,de:08416:3256:0:1,2,2,0.0,8.0,8.0,0.0,0.0
de:08416:3256:0:1,de:08416:3241:0:1,2,2,0.0,8.0,8.0,0.0,0.0
de:08416:3241:0:1,de:08416:5240:0:W,1,1,0.0,8.7,8.7,0.0,0.0
de:08416:5240:0:O,de:08416:3241:0:2,2,2,,0.0,,0.0,
de:08416:3241:0:2,de:08416:3256:0:2,3,3,0.0,3.033,0.0,0.0,0.0
de:08416:3256:0:2,de:08416:3248:0:1,3,3,2.833,5.867,3.033,2.833,2.833
de:08416:3248:0:1,de:08416:3247:0:1,3,3,-0.067,5.8,5.867,-0.067,0.0
de:08416:3247:0:1,de:08416:3103:0:0,3,3,-0.367,5.433,5.8,-0.367,0.0
de:08416:3103:0:0,de:08416:1004:1:E,3,3,0.867,6.3,5.433,0.867,0.867
de:08416:1004:1:E,de:08416:3251:0:2,3,3,-1.133,5.167,6.3,-1.133,0.0
de:08416:3251:0:2,de:08416:3250:0:2,3,3,0.133,5.3,5.167,0.133,0.133
de:08416:3250:0:2,de:08416:3243:0:2,3,3,-0.3,5.0,5.3,-0.3,0.0
de:08416:3243:0:2,de:08416:13245:0:S,3,3,-0.267,4.733,5.0,-0.267,0.0
de:08416:13245:0:S,de:08416:13240:0:4,3,3,0.333,5.067,4.733,0.333,0.333
de:08416:13240:0:4,de:08416:10904:0:4,3,3,0.833,5.9,5.067,0.833,0.833
de:08416:10124:2:1,de:08416:10107:0:1,3,3,0.0,5.367,5.367,0.0,0.0
de:08416:4004:0:0,de:08415:29170:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10614:0:1,de:08416:10801:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:11000:15:N,de:08416:10517:0:1,6,6,,0.0,,0.0,
de:08416:10801:0:1,de:08416:4404:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4404:0:1,de:08416:4010:0:2,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4010:0:2,de:08416:4402:0:2,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4402:0:2,de:08416:4403:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4403:0:1,de:08416:4005:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4005:0:1,de:08416:4405:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:4405:0:1,de:08416:4008:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:4008:0:1,de:08416:4407:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:4407:0:2,de:08416:4421:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:4421:0:1,de:08416:4409:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4409:0:1,de:08416:4410:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:4410:0:1,de:08416:4419:0:0,5,5,1.2,1.2,0.0,1.2,1.2
de:08416:4419:0:0,de:08416:4411:0:2,5,5,0.4,1.6,1.2,0.4,0.4
de:08416:4411:0:2,de:08416:4412:0:2,5,5,0.4,2.0,1.6,0.4,0.4
de:08416:4412:0:2,de:08416:4422:0:2,5,5,0.4,2.4,2.0,0.4,0.4
de:08416:4422:0:2,de:08416:4415:0:1,5,5,0.4,2.8,2.4,0.4,0.4
de:08416:4415:0:1,de:08416:4499:0:2,5,5,0.4,3.2,2.8,0.4,0.4
de:08416:4499:0:2,de:08416:4410:0:1,2,2,-8.0,0.0,8.0,-8.0,0.0
de:08416:4008:0:1,de:08416:4421:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:4005:0:1,de:08416:4008:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:4008:0:1,de:08416:4407:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:4407:0:1,de:08416:4421:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:4499:0:2,de:08416:4410:0:3,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:11000:13:M,de:08416:10520:0:3,1,1,,0.0,,0.0,
de:08416:10520:0:3,de:08416:10503:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10503:0:1,de:08416:10505:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10505:0:1,de:08416:10305:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10305:0:1,de:08416:16350:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:16350:0:1,de:08115:7036:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7036:0:4,de:08416:6352:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:6352:0:1,de:08416:6348,1,1,,,0.0,0.0,
de:08416:6348,de:08416:6349:2:1,1,1,,0.0,,0.0,
de:08416:6349:2:1,de:08416:6353:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:6353:0:1,de:08115:2815:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:2815:0:4,de:08115:3119:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3119:1:4,de:08115:3129:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3129:0:4,de:08115:3118:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3118:0:4,de:08115:3122:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3122:0:4,de:08115:3130:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3130:0:4,de:08115:3131:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3131:0:4,de:08115:7106:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7106:1:4,de:08115:7108:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7108:0:4,de:08115:7111:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7111:1:4,de:08116:7104:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7104:1:4,de:08116:7177:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7177:0:4,de:08116:2142:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:2142:0:4,de:08116:3113:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:3113:0:4,de:08116:7179:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7179:0:3,de:08116:7178:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7178:1:4,de:08116:7003:2:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7003:2:1,de:08116:7180:1:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7180:1:4,de:08116:2102:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:2102:0:3,de:08116:7182:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7182:0:4,de:08116:2103:3:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:2103:3:2,de:08116:7182:0:3,1,1,,0.0,,0.0,
de:08116:7182:0:3,de:08116:7180:2:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7180:2:3,de:08116:7003:2:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7003:2:3,de:08116:7178:2:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7178:2:3,de:08116:7179:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7179:0:3,de:08116:3113:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:3113:0:3,de:08116:2142:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:2142:0:3,de:08116:7177:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7177:0:3,de:08116:7104:1:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08116:7104:1:3,de:08115:7111:1:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7111:1:3,de:08115:3119:1:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:3119:1:3,de:08115:2815:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:2815:0:3,de:08416:6353:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:6353:0:4,de:08416:6352:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:6352:0:4,de:08115:7036:0:3,1,1,0.0,0.0,0.0,0.0,0.0
de:08115:7036:0:3,de:08416:16350:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:16350:0:4,de:08416:10305:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10305:0:4,de:08416:10505:0:4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10501:0:4,de:08416:11000:13:M,1,1,0.0,0.0,0.0,0.0,0.0
